VIDEO_ID,TITLE,DESCRIPTION,CHANNEL_TITLE,PUBLISHED_AT,DURATION,VIEW_COUNT,LIKE_COUNT,COMMENT_COUNT,PLATFORM
츄베릅jmt_20250304,CU에 쑥크림이 나왔다니;; #shorts #여수당 #먹방asmr #먹방브이로그 #mukbang #asmreating #편의점신상 #편의점먹방 #씨유신상 #쑥디저트 #디저트맛집,,츄베릅JMT,2025-03-04,PT50S,12754,191,19,youtube
츄베릅jmt_20250302,후참잘 눈꽃치즈순살치킨 이거 맞아? #shorts #후참잘 #눈꽃치즈 #먹방asmr #먹방브이로그 #치킨먹방 #야식추천 #먹방 #asmreating #치즈볼 #치킨,,츄베릅JMT,2025-03-02,PT1M,17906,311,12,youtube
츄베릅jmt_20250226,알가득 살가득 밥도둑 간장게장 공구중! #shorts #간장게장 #게장 #먹방asmr #먹방브이로그 #먹방 #mukbang #간장게장먹방 #공구 #koreanfood #밥도둑,,츄베릅JMT,2025-02-26,PT1M,11670,193,17,youtube
츄베릅jmt_20250223,CU수건케이크 신상 나왔대서 3종 다 먹어봄! #shorts #수건케이크 #씨유신상 #먹방asmr #편의점신상 #편의점먹방 #신상리뷰 #간식추천 #먹방브이로그 #먹방 #asmr,,츄베릅JMT,2025-02-23,PT58S,15461,252,24,youtube
츄베릅jmt_20250221,치즈 잔뜩 때려박은 까르보불닭! #shorts #까르보불닭 #불닭볶음면 #불닭 #먹방asmr #mukbang #먹방 #먹방브이로그 #야식추천 #라며먹방 #치즈 #소바바치킨,,츄베릅JMT,2025-02-21,PT1M23S,15179,379,21,youtube
츄베릅jmt_20250218,맘스터치 에드워드리 버거 드디어 먹었는데.. #shorts #에드워드리 #흑백요리사 #맘스터치 #햄버거먹방 #먹방asmr #햄버거 #먹방브이로그 #asmr #mukbang #야식,,츄베릅JMT,2025-02-18,PT59S,12224,181,19,youtube
츄베릅jmt_20250217,연남동 빵지순례 필수 동명양과자점 빵털이! #shorts #먹방asmr #먹방브이로그 #동명양과자점 #mukbang #asmr #간식추천 #디저트맛집 #디저트먹방 #베이글맛집,,츄베릅JMT,2025-02-17,PT59S,29658,542,17,youtube
츄베릅jmt_20250210,편의점 최초 딸기모찌 등장? #shorts #딸기모찌 #홍만당 #딸기찹쌀떡 #과일찹쌀떡 #모찌먹방 #먹방asmr #먹방브이로그 #asmr #mukbang #편의점신상 #간식추천,,츄베릅JMT,2025-02-10,PT1M,11728,184,19,youtube
츄베릅jmt_20250208,스벅신상 키친205 딸기치즈케이크? #shorts #스타벅스 #스타벅스신메뉴 #스벅 #먹방asmr #mukbang #먹방브이로그 #먹방 #디저트맛집 #신상리뷰 #간식추천,,츄베릅JMT,2025-02-08,PT17S,10853,110,10,youtube
츄베릅jmt_20250207,스타벅스랑 키친205 콜라보 신상케이크 나왔담서? 먹방ASMR,"좋아요, 구독, 알림설정은 채널에 큰 도움이 됩니다❤️ Subscribe, like, and notification settings are a big boost to your channel ❤️  Instagram : https://www.instagram.com/chu.berup_jmt  다음엔 무엇을 먹을까요? Recommend what to eat next!  #스타벅스 #스타벅스신메뉴 #스벅 #케이크 #케이크먹방asmr #mukbang #먹방asmr #먹방 #먹방브이로그 #asmr #asmreatingsounds #디저트asmr #디저트 #디저트브이로그 #키친205 #딸기케이크 #치즈케이크 #야식추천 #간식추천",츄베릅JMT,2025-02-07,PT3M5S,3467,62,29,youtube
츄베릅jmt_20250205,3일동안 서브웨이만 먹으면? #shorts #서브웨이 #서브웨이다이어트 #다이어트브이로그 #다이어트식단 #먹방asmr #먹방 #먹방브이로그 #mukbang #샌드위치,,츄베릅JMT,2025-02-05,PT35S,13370,162,16,youtube
츄베릅jmt_20250131,무슨춤인지 맞추시오. #shorts #먹방asmr #서브웨이 #mukbang #먹방브이로그 #다이어트브이로그 #서브웨이다이어트 #샌드위치 #asmr #써브웨이 #아무노래,,츄베릅JMT,2025-01-31,PT13S,9109,59,19,youtube
츄베릅jmt_20250127,중국간식 빙산롱옌 벽돌모양초콜릿케이크가 맛있다길래 #shorts #먹방 #먹방asmr #먹방브이로그 #mukbang #빙산롱옌 #디저트asmr #편의점먹방 #신상리뷰 #간식추천,,츄베릅JMT,2025-01-27,PT52S,13892,237,23,youtube
츄베릅jmt_20250126,강릉가서 크림가득 강릉빵다방 뿌심! #shorts #먹방asmr #강릉 #강릉여행 #강릉맛집 #강릉빵다방 #빵지순례 #먹방브이로그 #mukbang #asmr #디저트맛집 #크림빵,,츄베릅JMT,2025-01-26,PT45S,10346,197,11,youtube
츄베릅jmt_20250125,솜사탕이 든 CU신상 초코피스마니에팡? #shorts #초코피스마니에팡 #피스마니에 #먹방asmr #먹방 #먹방브이로그 #mukbang #편의점먹방 #신상리뷰 #간식추천 #asmr,,츄베릅JMT,2025-01-25,PT25S,8110,94,17,youtube
츄베릅jmt_20250123,연어초밥에 튀김우동 먹방 아직 안봤어? #shorts #연어 #연어먹방 #먹방asmr #먹방 #먹방브이로그 #mukbang #koreanfood #초밥 #초밥먹방 #asmr,,츄베릅JMT,2025-01-23,PT58S,12033,181,13,youtube
츄베릅jmt_20250120,뿌링클에 뿌링치즈볼 먹는 도중 개소리? #shorts #먹방asmr #뿌링클 #뿌링치즈볼 #치즈볼 #bhc #chicken #치킨먹방 #mukbang #먹방브이로그 #asmr,,츄베릅JMT,2025-01-20,PT17S,20835,273,21,youtube
츄베릅jmt_20250119,다시 돌아온 통연어 먹방! #shorts #통연어 #연어먹방 #먹방asmr #먹방브이로그 #mukbang #먹방 #asmreating #asmr #야식추천 #연어,,츄베릅JMT,2025-01-19,PT1M,13508,296,26,youtube
츄베릅jmt_20250117,GS25신상 수건케이크 맛은? #shorts #수건케이크 #먹방asmr #mukbang #먹방브이로그 #편의점먹방 #신상리뷰 #간식추천 #디저트asmr #asmreating,,츄베릅JMT,2025-01-17,PT49S,9611,182,18,youtube
츄베릅jmt_20250117,오징어게임2 악몽의세모 달고나 3번 했더니!!! #shorts #mukbang #오징어게임 #달고나 #먹방asmr #squidgame #달고나게임 #먹방브이로그 #asmr #먹방,,츄베릅JMT,2025-01-17,PT27S,19939,262,18,youtube
츄베릅jmt_20250115,소리미친 채소 아이스 플랜트? #shorts #mukbang #아이스플랜트 #iceplant #먹방asmr #먹방브이로그 #asmr #asmreating #mukbangers,,츄베릅JMT,2025-01-15,PT50S,14005,244,26,youtube
츄베릅jmt_20250114,요청많던 마라탕에 꿔바로우 먹방💕 #shorts #마라탕 #마라탕먹방 #꿔바로우 #먹방asmr #mukbang #먹방 #먹방브이로그 #koreanfood #asmreating,,츄베릅JMT,2025-01-14,PT1M29S,18052,841,32,youtube
츄베릅jmt_20250112,고기듬뿍 국물두루치기 드디어 먹었다. #shorts #두루치기 #mukbang #먹방asmr #먹방브이로그 #제육볶음 #asmr #먹방 #asmrfood #살빼조 #한식먹방,,츄베릅JMT,2025-01-12,PT1M29S,20639,308,23,youtube
츄베릅jmt_20250110,연세우유신상 레드벨벳 3종? #shorts #연세우유크림빵 #레드벨벳 #레드벨벳생크림빵 #mukbang #먹방asmr #크림빵 #편의점먹방 #간식추천 #신상리뷰 #asmr #먹방,,츄베릅JMT,2025-01-10,PT1M22S,12535,233,15,youtube
츄베릅jmt_20250108,맘스터치 핫치즈싸이순살 미쳤냐;; #shorts #맘스터치 #핫치즈싸이순살 #먹방asmr #먹방브이로그 #mukbang #치즈볼 #치킨먹방 #asmreatingsounds #먹방,,츄베릅JMT,2025-01-08,PT1M28S,23490,515,35,youtube
츄베릅jmt_20250105,마시멜로우바 원조의 한정판? #shorts #마시멜로우 #먹방asmr #먹방브이로그 #mukbang #시호쿠키 #mashmellow #asmreating #디저트맛집 #asmr,,츄베릅JMT,2025-01-05,PT1M,8954,107,16,youtube
츄베릅jmt_20250103,해외틱톡에서 유행하는 대파크림치즈베이컨 만들기? #shorts #대파크림치즈베이컨 #greenonion #먹방asmr #먹방브이로그 #mukbang #asmreating #먹방,,츄베릅JMT,2025-01-03,PT56S,15458,253,16,youtube
츄베릅jmt_20250102,치즈가득 신라면 컵라면 볶음밥! #shorts #신라면 #컵라면볶음밥 #먹방asmr #먹방브이로그 #mukbang #koreanfood #불닭 #야식추천 #asmreating,,츄베릅JMT,2025-01-02,PT1M,6372,109,13,youtube
츄베릅jmt_20241227,굽네 고추바사삭 순살에 불닭볶음면 못참지? #shorts #고추바사삭 #불닭볶음면 #먹방asmr #먹방브이로그 #먹방 #mukbang #불닭 #치킨,"좋아요, 구독, 알림설정은 채널에 큰 도움이 됩니다❤️ Subscribe, like, and notification settings are a big boost to your channel ❤️  Instagram : https://www.instagram.com/chu.berup_jmt  다음엔 무엇을 먹을까요? Recommend what to eat next!  #치킨먹방 #chicken #mukbangasmreating #mukbangers #asmreatingsounds #asmreating #asmr #야식추천 #배달음식 #굽네치킨 #라면먹방",츄베릅JMT,2024-12-27,PT1M28S,21753,596,25,youtube
츄베릅jmt_20241226,익선동에 신기한 소보로빵 집합? #shorts #빻 #익선동 #카페 #빵지순례 #먹방asmr #먹방브이로그 #먹방 #mukbang #디저트맛집 #디저트asmr #카이막 #소보로빵,,츄베릅JMT,2024-12-26,PT50S,5722,77,16,youtube
츄베릅jmt_20241223,피스타치오 때려박은 이웃집통통이 피스타치오 슈톨렌🎄 메리크리스마스,"좋아요, 구독, 알림설정은 채널에 큰 도움이 됩니다❤️ Subscribe, like, and notification settings are a big boost to your channel ❤️  Instagram : https://www.instagram.com/chu.berup_jmt  다음엔 무엇을 먹을까요? Recommend what to eat next!  #이웃집통통이 #피스타치오 #피스타치오슈톨렌 #슈톨렌 #크리스마스 #stollen #먹방asmr #먹방브이로그 #먹방 #mukbang #mukbangasmreating #mukbangers #mukbangasmr #asmreating #asmreatingsounds #asmr #dessert",츄베릅JMT,2024-12-23,PT1M11S,6053,91,19,youtube
츄베릅jmt_20241219,건빵7개 1분안에 먹기 가능? #shorts #먹방asmr #건빵챌린지 #건빵 #먹방브이로그 #먹방 #mukbang #군대 #mukbangasmreating #mukbangers,,츄베릅JMT,2024-12-19,PT34S,22223,294,18,youtube
츄베릅jmt_20241217,나랑 오리로 몸보신하러 갈 사람? #shorts #골목집 #문래창작촌 #문래동 #문래동맛집 #오리불고기 #오리주물럭 #오리고기 #먹방asmr #먹방브이로그 #먹방 #mukbang,,츄베릅JMT,2024-12-17,PT19S,7651,76,16,youtube
츄베릅jmt_20241211,수건케이크 남친이랑 절대 먹지마세요.. #shorts #수건케이크 #중국디저트 #마오진줼 #먹방asmr #먹방브이로그 #먹방 #mukbang #디저트asmr #asmreating,,츄베릅JMT,2024-12-11,PT1M,8262,111,18,youtube
츄베릅jmt_20241209,요청하신 신라면 투움바 나왔습니다~ (feat. 자메이카 통다리치킨) | ramen&chicken mukbang asmr,"좋아요, 구독, 알림설정은 채널에 큰 도움이 됩니다❤️ Subscribe, like, and notification settings are a big boost to your channel ❤️  Instagram : https://www.instagram.com/chu.berup_jmt  다음엔 무엇을 먹을까요? Recommend what to eat next!  #신라면 #신라면투움바 #신라면툼바 #먹방asmr #먹방브이로그 #먹방 #자메이카통다리 #bbq #bbqchicken #mukbang #mukbangasmreating #치킨 #치킨먹방 #라면먹방 #야식추천 #asmreating #asmreatingsounds #asmr #asmrfood #mukbangers #치킨 #불닭볶음면",츄베릅JMT,2024-12-09,PT3M1S,2794,51,17,youtube
츄베릅jmt_20241204,원시시대에서 꼬치먹기? #shorts #하오카오스탠 #신당동맛집 #먹방asmr #먹방브이로그 #먹방 #꼬치구이 #신당동 #맛집추천 #mukbang #이색데이트 #몽키주,,츄베릅JMT,2024-12-04,PT21S,21134,257,9,youtube
츄베릅jmt_20241202,처갓집 슈프림양념치킨에 치밥 뿌시기🥰,"좋아요, 구독, 알림설정은 채널에 큰 도움이 됩니다❤️ Subscribe, like, and notification settings are a big boost to your channel ❤️  Instagram : https://www.instagram.com/chu.berup_jmt  다음엔 무엇을 먹을까요? Recommend what to eat next!  #처갓집 #슈프림양념치킨 #치킨먹방 #야식추천 #치킨맛집 #먹방asmr #먹방브이로그 #먹방 #mukbang #치즈볼 #mukbangasmreating #mukbangers #asmreating #asmreatingsounds #asmr #mukbangasmrshow #chicken",츄베릅JMT,2024-12-02,PT1M28S,47173,895,20,youtube
츄베릅jmt_20241125,요즘 난리난 어니언보일! #shorts #먹방asmr #먹방브이로그 #어니언보일 #onionboil #mukbang #eatingsounds #mukbangasmreating,,츄베릅JMT,2024-11-25,PT41S,9185,158,10,youtube
츄베릅jmt_20241124,일본가면 무조건 먹어야하는 것? #shorts #먹방asmr #일본여행 #일본편의점 #오뎅 #일본여행브이로그 #여행브이로그 #일본맛집 #도쿄여행 #mukbang #먹방브이로그,,츄베릅JMT,2024-11-24,PT9S,15396,224,14,youtube
츄베릅jmt_20241121,연세우유신상 할미입맛 저격? #shorts #연세우유크림빵 #흑임자 #크림빵 #먹방asmr #먹방브이로그 #mukbang #eatingsounds #mukbangasmr,,츄베릅JMT,2024-11-21,PT53S,7118,114,5,youtube
츄베릅jmt_20241115,맘스터치 핫치즈빅싸이순살&밥 먹방! 치밥 뿌시기,"좋아요, 구독, 알림설정은 채널에 큰 도움이 됩니다❤️ Subscribe, like, and notification settings are a big boost to your channel ❤️  Instagram : https://www.instagram.com/chu.berup_jmt  다음엔 무엇을 먹을까요? Recommend what to eat next!  #먹방asmr #먹방브이로그 #mukbang #mukbangers #mukbangasmreating #asmreating #asmreatingsounds #asmr #맘스터치 #싸이순살 #mukbangasmrvideos #shorts #치킨먹방 #야식추천",츄베릅JMT,2024-11-15,PT1M27S,123814,1712,29,youtube
츄베릅jmt_20241114,미슐랭맛집에서 혼밥 가능? #shorts #먹방asmr #니시무라멘 #연남동맛집 #먹방브이로그 #mukbang #mukbangasmreating #라멘맛집 #라면먹방 #미슐랭,,츄베릅JMT,2024-11-14,PT30S,9739,126,11,youtube
츄베릅jmt_20241113,뿌링클&치로스 먹방asmr #shorts #먹방asmr #먹방브이로그 #뿌링클 #치로스 #치즈볼 #치킨먹방 #mukbang #mukbangers #mukbangasmreating,,츄베릅JMT,2024-11-13,PT1M,7831,154,11,youtube
츄베릅jmt_20241110,후라이드치킨 먹방asmr #shorts #황금올리브 #후라이드치킨 #friedchicken #mukbang #mukbangers #먹방asmr #먹방브이로그 #asmreating,,츄베릅JMT,2024-11-10,PT52S,8291,0,22,youtube
츄베릅jmt_20241109,부모님이 내 인스타를 팔로우한다면? #shorts #fyp #추천 #추천떠라 #팔로우 #먹방asmr,,츄베릅JMT,2024-11-09,PT12S,9341,0,21,youtube
츄베릅jmt_20241108,피자에 치킨을 얹어먹어? #shorts #맘스터치 #맘스피자 #싸이피자 #피자먹방 #먹방asmr #먹방브이로그 #mukbang #치킨먹방 #배달맛집 #먹방영상,치킨과 피자를 동시에 먹는다고?  맘스터치에서 나온 피자 브랜드 맘스피자! 싸이순살이 가득 올라간 피자🫶🏻 100프로 통다리살이라 겉바속촉 육즙팡팡🫶🏻 훈연향 솔솔 스모키 바베큐 소스랑 조합이 찰떡🫶🏻 치킨도 피자도 먹고 싶을때 주문하기 딱이네🫶🏻  지금 바로 가까운 맘스피자에서 싸이피자 주문하세요🫶🏻  맘스피자 팔로우하고 다양한 이벤트 소식 받아보자🫶🏻 @momspizza.love  #맘스터치 #싸이피자 #맘스피자 #피자맛집 #피자먹방 #먹방asmr #치킨맛집 #치킨피자 #먹방브이로그 #배달음식 #피자추천 #치킨먹방 #mukbang #asmr #mukbangasmr,츄베릅JMT,2024-11-08,PT25S,8494,163,22,youtube
츄베릅jmt_20241106,하리보코하쿠토 먹방asmr #shorts #하리보 #코하쿠토asmr #먹방asmr #먹방브이로그 #mukbang #디저트asmr #간식추천 #젤리먹방 #asmreating,,츄베릅JMT,2024-11-06,PT39S,3408,51,5,youtube
츄베릅jmt_20241105,베이비벨치즈 먹방asmr #shorts #먹방asmr #먹방브이로그 #베이비벨치즈 #치즈먹방 #babybel #mukbang  #mukbangasmr #asmreating,,츄베릅JMT,2024-11-05,PT53S,20734,410,15,youtube
츄베릅jmt_20241103,배라에 치토스맛이요? #shorts #배라 #이달의맛 #치토스밀크쉐이크아이스크림 #아이스크림 #신상리뷰 #간식추천 #먹방asmr #먹방브이로그 #배스킨라빈스 #치토스,,츄베릅JMT,2024-11-03,PT21S,8833,99,19,youtube
츄베릅jmt_20241031,이번에도 대란 일어날까? #shorts #씨유신상 #신상리뷰 #간식추천 #먹방asmr #먹방브이로그 #디저트맛집 #편의점신상 #편의점먹방 #이웃집통통이 #두바이식솔티카라멜쿠키,,츄베릅JMT,2024-10-31,PT23S,11585,136,14,youtube
츄베릅jmt_20241031,요즘유행 하리보코하쿠토 만들기? #shorts #하리보코하쿠토만들기 #코하쿠토 #젤리먹방 #먹방asmr #먹방브이로그 #간식추천 #하리보코하쿠토 #하리보 #디저트asmr,,츄베릅JMT,2024-10-31,PT43S,12677,190,12,youtube
츄베릅jmt_20241030,연세우유 신상 밤티라미수 뭐냐;; #shorts #연세우유밤티라미수생크림빵 #연세우유크림빵 #먹방asmr #먹방브이로그 #신상리뷰 #간식추천 #mukbang #편의점신상,#흑백요리사 #흑백요리사레시피 #나폴리맛피아밤티라미수 #디저트asmr #디저트맛집,츄베릅JMT,2024-10-30,PT23S,22457,233,18,youtube
츄베릅jmt_20241030,7000원 가성비 식당? #shorts #삼미기사식당 #기사식당 #먹방asmr #먹방브이로그 #제육볶음 #고등어구이 #노포맛집 #맛집추천 #mukbang #먹방영상 #공덕,,츄베릅JMT,2024-10-30,PT16S,12163,139,12,youtube
츄베릅jmt_20241029,왁스스틱캔디 얼려먹기? #shorts  #왁스스틱캔디 #왁스캔디 #먹방asmr #먹방브이로그 #간식추천 #신상리뷰 #편의점먹방 #편의점신상 #mukbang,,츄베릅JMT,2024-10-29,PT47S,20874,262,16,youtube
츄베릅jmt_20241028,다이소 두바이초콜릿? #shorts #먹방asmr #다이소 #다이소두바이초콜릿 #두바이초콜릿 #두바이초콜렛 #먹방브이로그 #디저트asmr #디저트맛집 #신상리뷰 #간식추천,,츄베릅JMT,2024-10-28,PT24S,18701,256,15,youtube
츄베릅jmt_20241027,연어엔 무슨소스? #shorts #연어 #연어먹방 #생연어 #회먹방 #먹방asmr #먹방브이로그 #mukbang #salmon #eatingsound #먹방영상,,츄베릅JMT,2024-10-27,PT48S,64047,1285,29,youtube
츄베릅jmt_20241025,밤티라미수 GS25?CU? 이게찐이다;; #shorts #밤티라미수 #흑백요리사 #나폴리맛피아 #먹방asmr #먹방브이로그 #신상리뷰 #간식추천 #편의점먹방 #편의점신상,,츄베릅JMT,2024-10-25,PT28S,35639,376,21,youtube
츄베릅jmt_20241022,보이면 바로 사세요. #shorts #세븐일레븐 #모찌 #아이스모찌 #먹방asmr #먹방브이로그 #편의점먹방 #편의점신상 #신상리뷰 #간식추천 #디저트맛집 #mukbang,,츄베릅JMT,2024-10-22,PT33S,5306,84,10,youtube
츄베릅jmt_20241021,APT APT 잘함? #shorts #apt #rose #brunomars #아파트 #로제 #브루노마스 #먹방asmr #먹방브이로그 #챌린지 #music #블랙핑크 #신곡추천,,츄베릅JMT,2024-10-21,PT15S,4026,47,7,youtube
츄베릅jmt_20241019,불닭 그냥 먹는 사람 없잖아? #shorts #먹방asmr #먹방브이로그 #불닭볶음면 #불닭 #불닭볶음면먹방 #편의점신상 #편의점먹방 #꿀조합 #스틱콘버터 #라면먹방,,츄베릅JMT,2024-10-19,PT33S,7815,79,14,youtube
츄베릅jmt_20241017,뭉개버리고 싶은 친구에게 선물❤️ #shorts #먹방asmr #먹방브이로그 #pikaart #무료프로그램 #스퀴시 #슬라임 #슬라임만들기 #스퀴시만들기 #squish,,츄베릅JMT,2024-10-17,PT9S,4082,27,9,youtube
츄베릅jmt_20241009,갬성 미친 14000원 컵라면? #shorts #먹방asmr #먹방브이로그 #먹방영상 #여행브이로그 #유럽여행 #융프라우 #스위스 #알프스 #라면먹방 #라면추천 #면치기,,츄베릅JMT,2024-10-09,PT11S,5211,54,23,youtube
츄베릅jmt_20241008,다들 이러지 않음? #shorts #먹방asmr #먹방브이로그 #면치기 #냉면맛집 #냉면먹방 #라면먹방 #라면추천 #먹방영상 #간식추천 #mukbang #맛집추천,,츄베릅JMT,2024-10-08,PT7S,5174,51,15,youtube
츄베릅jmt_20241006,흑백요리사 라면팟타이 만들어봤는데요.. #shorts #흑백요리사 #흑백요리사레시피 #먹방asmr #먹방브이로그 #라면팟타이 #요리하는돌아이 #편의점먹방 #편의점꿀조합 #간식추천,,츄베릅JMT,2024-10-06,PT30S,7764,228,16,youtube
츄베릅jmt_20241005,GS25에 스모어초콜릿이? #shorts #스모어초콜릿 #먹방asmr #먹방브이로그 #신상리뷰 #간식추천 #디저트맛집 #편의점먹방 #편의점신상 #gs25신상 #두바이초콜릿,,츄베릅JMT,2024-10-05,PT23S,15799,200,14,youtube
츄베릅jmt_20241004,흑백요리사 밤티라미수 만들기? #shorts #흑백요리사 #밤티라미수 #나폴리맛피아 #흑백요리사레시피 #백종원 #먹방asmr #먹방브이로그 #디저트맛집 #편의점먹방 #간식추천,,츄베릅JMT,2024-10-04,PT39S,8986,123,18,youtube
츄베릅jmt_20241003,지금 아니면 못가는 갬성 미친곳 #shorts #모아식품 #을지로맛집 #힙지로 #을지로 #야장 #삼겹살 #먹방asmr #먹방브이로그 #먹방영상 #야장맛집 #삼겹살먹방 #갬성,,츄베릅JMT,2024-10-03,PT15S,16726,79,12,youtube
츄베릅jmt_20241002,성심당 부추빵 유명한 거 아녔음? #shorts #먹방asmr #성심당 #먹방브이로그 #부추빵 #먹방영상 #브이로그 #대전 #대전브이로그 #여행브이로그 #빵지순례 #간식추천,,츄베릅JMT,2024-10-02,PT11S,12696,63,16,youtube
츄베릅jmt_20241001,동결건조젤리 사기당했습니다.. #shorts #동결건조 #동결건조젤리 #먹방asmr #먹방브이로그 #간식추천 #편의점먹방 #디저트asmr #디저트맛집 #젤리먹방 #먹방영상,,츄베릅JMT,2024-10-01,PT34S,11803,213,12,youtube
츄베릅jmt_20240929,마시멜로우 독버섯 만들기..? #shorts  #마시멜로우 #마시멜로우버섯 #마시멜로우먹방 #먹방asmr #먹방브이로그 #먹방영상 #간식추천 #디저트asmr #디저트맛집,,츄베릅JMT,2024-09-29,PT25S,17770,451,33,youtube
츄베릅jmt_20240927,요즘 핫한 마시멜로우로 버섯만들기? #shorts #마시멜로우 #마시멜로우버섯 #먹방asmr #먹방브이로그 #먹방영상 #간식추천 #신상리뷰 #디저트맛집 #디저트asmr,,츄베릅JMT,2024-09-27,PT28S,8002,113,13,youtube
츄베릅jmt_20240926,무화과를 탑으로 쌓아주네? #shorts #데이오프데이 #부산맛집 #전포카페거리 #무화과 #과일디저트 #먹방asmr #먹방브이로그 #디저트맛집 #디저트asmr #제철과일,,츄베릅JMT,2024-09-26,PT16S,9030,161,19,youtube
츄베릅jmt_20240924,눈물콧물 쏙 빼놓은 매운라면챌린지🔥 #shorts #더미식 #매움주의장인라면 #라면먹방 #라면추천 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #야식추천 #매운맛 #챌린지,,츄베릅JMT,2024-09-24,PT48S,16375,306,35,youtube
츄베릅jmt_20240921,없어서 못먹는 스웨디시 젤리? #shorts #스웨디시젤리 #스웨덴젤리 #젤리먹방 #젤리추천 #먹방asmr #먹방브이로그 #디저트맛집 #디저트asmr #먹방영상 #스웨덴,,츄베릅JMT,2024-09-21,PT39S,31430,449,25,youtube
츄베릅jmt_20240920,이게 맛있다는 편의점 두바이? #shorts #두바이초콜릿 #두바이초콜렛 #gs25신상 #먹방asmr #먹방브이로그 #디저트맛집 #편의점신상 #편의점먹방 #신상리뷰 #간식추천,,츄베릅JMT,2024-09-20,PT15S,17388,411,17,youtube
츄베릅jmt_20240920,진심 일본 안가도 됩니다. #shorts #교토퍼펙트말차 #말차 #먹방asmr #먹방브이로그 #먹방영상 #디저트맛집 #신상리뷰 #간식추천 #디저트asmr #롯데월드몰 #잠실맛집,,츄베릅JMT,2024-09-20,PT18S,15203,454,20,youtube
츄베릅jmt_20240919,오레오 코카콜라맛을 우유에 퐁당? #shorts #오레오 #오레오코카콜라맛 #먹방asmr #먹방브이로그 #신상리뷰 #간식추천 #편의점신상 #편의점먹방 #디저트맛집 #디저트asmr,,츄베릅JMT,2024-09-19,PT25S,12260,232,19,youtube
츄베릅jmt_20240917,이걸 왜 까먹지? #shorts #까먹는젤리 #망고젤리 #먹방asmr #먹방브이로그 #신상리뷰 #간식추천 #편의점신상 #편의점먹방 #젤리먹방 #디저트맛집 #디저트asmr,,츄베릅JMT,2024-09-17,PT24S,16344,236,21,youtube
츄베릅jmt_20240915,두바이초콜릿의 위험성.. #shorts #두바이초콜릿 #두바이초콜렛 #먹방asmr #먹방브이로그 #먹방영상 #디저트맛집 #신상리뷰 #간식추천 #편의점신상 #편의점먹방 #디저트,,츄베릅JMT,2024-09-15,PT5S,4685,47,17,youtube
츄베릅jmt_20240915,CU의 3번째 두바이초콜릿은 어떨까? #shorts #두바이초콜릿 #두바이초콜렛 #씨유신상 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #편의점신상 #편의점먹방 #간식추천,,츄베릅JMT,2024-09-15,PT12S,33177,435,19,youtube
츄베릅jmt_20240914,빵순이 미치는 조합? #shorts #메종두스 #연남동맛집 #연남동카페 #빵 #간식추천 #빵지순례 #먹방asmr #먹방브이로그 #먹방영상 #바게트 #빵먹방 #디저트맛집 #연남동,,츄베릅JMT,2024-09-14,PT14S,14828,212,15,youtube
츄베릅jmt_20240913,배라에도 두바이초코가? #shorts #배스킨라빈스 #배라 #두바이초콜릿 #두바이초콜렛 #먹방asmr #먹방브이로그 #신상리뷰 #간식추천 #두바이초코통통 #아이스크림 #디저트맛집,,츄베릅JMT,2024-09-13,PT14S,26643,362,15,youtube
츄베릅jmt_20240912,롯데월드가면 이거 먹어봐 #shorts #롯데월드 #롯데월드간식 #간식추천 #먹방asmr #먹방브이로그 #아망추 #디저트맛집 #잠실맛집 #롯데월드브이로그 #아틀란티스 #먹방영상,,츄베릅JMT,2024-09-12,PT8S,13353,86,7,youtube
츄베릅jmt_20240910,소금빵 맛집인줄 알았는데 이게 찐이네.. #shorts #오로라베이커리 #성수카페 #성수맛집 #소금빵 #먹방asmr #먹방브이로그 #디저트 #빵지순례 #명란바게트 #간식추천,,츄베릅JMT,2024-09-10,PT17S,15713,371,31,youtube
츄베릅jmt_20240910,두바이초콜릿 유행시킨 젼언니표 라바샥? #shorts #라바삭 #젼언니 #두바이초콜릿 #먹방영상 #먹방asmr #먹방브이로그 #신상리뷰 #더현대서울 #간식추천 #팝업스토어,,츄베릅JMT,2024-09-10,PT18S,380937,10625,118,youtube
츄베릅jmt_20240909,홈런볼 좋아하면 무조건 드세요. #shorts #신상리뷰 #먹방asmr #간식추천 #먹방브이로그 #먹방영상 #편의점신상 #편의점먹방 #홈런볼 #빵먹방 #빵지순례 #디저트맛집,,츄베릅JMT,2024-09-09,PT14S,19007,396,15,youtube
츄베릅jmt_20240908,요즘은 티라미수케이크 말고 이거? #shorts #치플레 #치즈케이크 #신상리뷰 #먹방asmr #먹방브이로그 #치푸딩 #간식추천 #디저트맛집 #잠실맛집 #연남동맛집 #빵지순례,#롯데월드 #롯데월드몰 #잠실롯데월드몰 #롯데월드몰맛집 #잠실디저트 #연남동카페 #연남동디저트 #잠실카페,츄베릅JMT,2024-09-08,PT14S,14697,205,15,youtube
